EMPRESA;REVENDA;NUMERO_NOTA_FISCAL;SERIE_NOTA_FISCAL;TIPO_TRANSACAO;DTA_ENTRADA_SAIDA;DTA_DOCUMENTO;CLIENTE;DEPARTAMENTO;USUARIO;REVENDA_ORIGEM;QUANTIDADE;VAL_FRETE;VAL_DESCONTO;VAL_SEGURO;VAL_IPI;VAL_PIS;VAL_COFINS;VAL_TOTAL_REAL_ITEM;VAL_TOTAL_NOTA_ITEM;VAL_ICMS_RETIDO;VAL_CUSTO_CONTABIL;VAL_ICMS;VENDEDOR;VAL_ISS_RETIDO;COD_SETOR_VENDA;VAL_BONUS;MODELO
5;1;214106;37   ;VD ;2017/11/16 00:00:00.000;2017/11/16 00:00:00.000;77168;-4;1000014;1;1;0;0;;;;;42247.93;42247.93;0;42247.93;; 1000014;;VD;0;5UFNE4
5;1;214405;37   ;VD ;2017/11/16 00:00:00.000;2017/11/16 00:00:00.000;77168;-4;1000014;1;1;0;0;;;;;42247.93;42247.93;0;42247.93;; 1000014;;VD;0;5UFNE4
5;2;567507;33   ;VD ;2016/11/12 00:00:00.000;2016/11/12 00:00:00.000;3959;-4;5;2;1;0;0;;;;;35451.65;35451.65;0;34388.11;; 5;;VD;0;5U5DK4
5;2;567506;33   ;VD ;2016/11/12 00:00:00.000;2016/11/12 00:00:00.000;3959;-4;5;2;1;0;0;;;;;35451.65;35451.65;0;34388.11;; 5;;VD;0;5U5DK4
5;2;562349;33   ;VD ;2016/10/27 00:00:00.000;2016/10/27 00:00:00.000;3959;-4;5;2;1;0;0;;;;;42064.1;42064.1;0;40802.18;; 5;;VD;0;5U6TE4
5;2;562935;33   ;VD ;2016/10/29 00:00:00.000;2016/10/29 00:00:00.000;3959;-4;5;2;1;0;0;;;;;42064.1;42064.1;0;40802.18;; 5;;VD;0;5U6TE4
5;2;562936;33   ;VD ;2016/10/29 00:00:00.000;2016/10/29 00:00:00.000;3959;-4;5;2;1;0;0;;;;;42064.1;42064.1;0;40802.18;; 5;;VD;0;5U6TE4
5;2;562937;33   ;VD ;2016/10/29 00:00:00.000;2016/10/29 00:00:00.000;3959;-4;5;2;1;0;0;;;;;42064.1;42064.1;0;40802.18;; 5;;VD;0;5U6TE4
5;2;563457;33   ;VD ;2016/10/31 00:00:00.000;2016/10/31 00:00:00.000;3959;-4;5;2;1;0;0;;;;;42064.1;42064.1;0;40802.18;; 5;;VD;0;5U6TE4
5;1;148726;37   ;VD ;2017/03/17 00:00:00.000;2017/03/17 00:00:00.000;83187;-4;1000014;1;1;0;0;;;;;42631.12;42631.12;0;42631.12;; 1000014;;VD;0;5UFVE4
5;1;872674;33   ;VD ;2019/01/29 00:00:00.000;2019/01/29 00:00:00.000;83187;-4;1000027;1;1;0;0;;;;;49123.86;49123.86;0;49123.86;; 1000027;;VD;0;5U7TS2
5;1;589143;33   ;VD ;2017/01/25 00:00:00.000;2017/01/25 00:00:00.000;83217;-4;1000014;1;1;0;0;;;;;46729.78;46729.78;0;46729.78;; 1000014;;VD;0;5U6FE4
1;1;403171;04   ;VD ;2015/05/27 00:00:00.000;2015/05/27 00:00:00.000;39274;-4;110006;1;1;0;0;;;;;101174.7;101174.7;0;94092.48;; 110006;;VD;0;2HBA34
5;1;124057;37   ;VD ;2016/11/27 00:00:00.000;2016/11/27 00:00:00.000;88382;-4;1000014;1;1;0;0;;;;;42770.48;42770.48;0;42770.48;; 1000014;;VD;0;5UFVE4
5;2;796804;33   ;VD ;2018/08/13 00:00:00.000;2018/08/13 00:00:00.000;34138;-4;5;2;1;0;0;;;;;50752.01;50752.01;0;47199.37;; 5;;VD;0;5UGTE4
5;2;233340;37   ;VD ;2018/01/16 00:00:00.000;2018/01/16 00:00:00.000;34207;-4;6;2;1;0;0;;;;;52888.95;52888.95;0;49454.72;; 6;;VD;0;5UDNE4
5;2;618767;33   ;VD ;2017/05/09 00:00:00.000;2017/05/09 00:00:00.000;34223;-4;6;2;1;0;0;;;;;36323.12;36323.12;0;33780.51;; 6;;VD;0;5U6FE4
1;1;418454;33   ;VD ;2015/08/31 00:00:00.000;2015/08/31 00:00:00.000;34357;-4;110034;1;1;0;0;;;;;39974.37;39974.37;0;37176.17;; 110034;;VD;0;5U4FE4
1;1;407818;33   ;VD ;2015/07/31 00:00:00.000;2015/07/31 00:00:00.000;61163;-4;110006;1;1;0;0;;;;;42663.61;42663.61;0;39677.16;; 110006;;VD;0;5U4PE4
1;1;38710;48   ;VD ;2015/10/01 00:00:00.000;2015/10/01 00:00:00.000;62477;-4;110006;1;1;0;0;;;;;53478.61;53478.61;0;49735.11;; 110006;;VD;0;5Z9PE4
5;2;180624;37   ;VD ;2017/06/30 00:00:00.000;2017/06/30 00:00:00.000;3087;-4;5;2;1;0;0;;;;;52088.01;52088.01;0;47660.53;; 5;;VD;0;5UDNE4
5;2;624018;33   ;VD ;2017/05/29 00:00:00.000;2017/05/29 00:00:00.000;3152;-4;6;2;1;0;0;;;;;36361.23;36361.23;0;33815.95;; 6;;VD;0;5U6FE4
1;1;995509;07   ;VD ;2015/05/15 00:00:00.000;2015/05/15 00:00:00.000;3181;-4;110034;1;1;0;0;;;;;43738.82;43738.82;0;40677.11;; 110034;;VD;0;5Z54S2
5;2;153627;48   ;VD ;2017/12/27 00:00:00.000;2017/12/27 00:00:00.000;3181;-4;5;2;1;0;0;;;;;39248.74;39248.74;0;36501.33;; 5;;VD;0;5Z5XE4
1;1;19075;37   ;VD ;2015/03/27 00:00:00.000;2015/03/27 00:00:00.000;3183;-4;110006;1;1;0;0;;;;;47181.8;47181.8;0;43879.08;; 110006;;VD;0;5UCTE4
5;1;199394;37   ;VD ;2017/09/26 00:00:00.000;2017/09/26 00:00:00.000;26866;-4;1000014;1;1;0;0;;;;;67662;67662;0;67662;; 1000014;;VD;0;5UDIE4
1;1;424671;04   ;VD ;2015/12/10 00:00:00.000;2015/12/10 00:00:00.000;63815;-4;110006;1;1;0;0;;;;;94223.31;94223.31;0;86214.33;; 110006;;VD;0;2HBA44
1;1;83913;37   ;VD ;2015/12/30 00:00:00.000;2015/12/30 00:00:00.000;63815;-4;110006;1;1;0;0;;;;;41468.28;41468.28;0;37943.48;; 110006;;VD;0;5UATE4
1;1;461746;33   ;VD ;2015/12/14 00:00:00.000;2015/12/14 00:00:00.000;63849;-4;110007;1;1;0;0;;;;;67857.74;67857.74;0;62089.84;; 110007;;VD;0;5UB6S4
1;1;34743;37   ;VD ;2015/05/11 00:00:00.000;2015/05/11 00:00:00.000;53968;-4;110034;1;1;0;0;;;;;39280.41;39280.41;0;37316.39;; 110034;;VD;0;5UALE4
1;1;38142;37   ;VD ;2015/05/22 00:00:00.000;2015/05/22 00:00:00.000;53975;-4;110006;1;1;0;0;;;;;57057.81;57057.81;0;54204.92;; 110006;;VD;0;5UBJE4
1;1;7268;48   ;VD ;2015/05/26 00:00:00.000;2015/05/26 00:00:00.000;54137;-4;110006;1;1;0;0;;;;;60420.33;60420.33;0;56190.91;; 110006;;VD;0;5Z9PE4
5;2;717664;33   ;VD ;2018/02/22 00:00:00.000;2018/02/22 00:00:00.000;47309;-4;5;2;1;0;0;;;;;45815.87;45815.87;0;42608.76;; 5;;VD;0;5UFTE4
5;2;251528;37   ;VD ;2018/03/08 00:00:00.000;2018/03/08 00:00:00.000;52304;-4;6;2;1;0;0;;;;;55149.31;55149.31;0;51288.86;; 6;;VD;0;BZ22U4
5;2;780363;33   ;VD ;2018/07/13 00:00:00.000;2018/07/13 00:00:00.000;12519;-4;5;2;1;0;0;;;;;44991.04;44991.04;0;41841.67;; 5;;VD;0;5U7TA4
5;2;507943;4    ;VD ;2018/12/03 00:00:00.000;2018/12/03 00:00:00.000;12575;-4;72;2;1;0;0;;;;;124242.77;124242.77;0;115545.78;; 72;;VD;0;S7BA34
5;2;671254;33   ;VD ;2017/10/10 00:00:00.000;2017/10/10 00:00:00.000;47499;-4;5;2;1;0;0;;;;;40016.72;40016.72;0;37215.55;; 5;;VD;0;5U5TK4
5;2;247891;37   ;VD ;2018/02/27 00:00:00.000;2018/02/27 00:00:00.000;48540;-4;5;2;1;0;0;;;;;54768.83;54768.83;0;50935.02;; 5;;VD;0;5UDNE4
5;2;127501;37   ;VD ;2016/12/13 00:00:00.000;2016/12/13 00:00:00.000;5039;-4;6;2;1;0;0;;;;;45471.79;45471.79;0;42288.77;; 6;;VD;0;5UFTE4
1;1;376987;33   ;VD ;2015/05/13 00:00:00.000;2015/05/13 00:00:00.000;35592;-4;110034;1;1;0;0;;;;;44633.42;44633.42;0;41509.09;; 110034;;VD;0;5U4FE4
5;1;201369;48   ;VD ;2019/01/10 00:00:00.000;2019/01/10 00:00:00.000;81612;-4;1000027;1;1;0;0;;;;;54777.01;54777.01;0;54777.01;; 1000027;;VD;0;5Z5XE4
5;1;469635;4    ;VD ;2017/11/30 00:00:00.000;2017/11/30 00:00:00.000;81705;-4;1000014;1;1;0;0;;;;;103212.9;103212.9;0;103212.91;; 1000014;;VD;0;S7AA44
1;1;428353;04   ;VD ;2016/01/29 00:00:00.000;2016/01/29 00:00:00.000;64730;-4;110006;1;1;0;0;;;;;98591.08;98591.08;0;91689.71;; 110006;;VD;0;2HBA34
1;1;474387;33   ;VD ;2016/01/27 00:00:00.000;2016/01/27 00:00:00.000;64763;-4;110007;1;1;0;0;;;;;48473.94;48473.94;0;44353.66;; 110007;;VD;0;5U4FE4
1;1;428042;04   ;VD ;2016/01/22 00:00:00.000;2016/01/22 00:00:00.000;64769;-4;110006;1;1;0;0;;;;;90736.81;90736.81;0;84385.24;; 110006;;VD;0;2HBA44
1;1;472506;33   ;VD ;2016/01/22 00:00:00.000;2016/01/22 00:00:00.000;64771;-4;110006;1;1;0;0;;;;;52133.29;52133.29;0;47701.97;; 110006;;VD;0;5UBTE4
5;2;455558;4    ;VD ;2017/06/30 00:00:00.000;2017/06/30 00:00:00.000;64425;-4;5;2;1;0;0;;;;;113391.61;113391.61;0;106588.12;; 5;;VD;0;S7BA34
5;2;514122;4    ;VD ;2019/02/07 00:00:00.000;2019/02/07 00:00:00.000;64425;-4;6;2;1;0;0;;;;;54664.05;54664.05;0;50837.57;; 6;;VD;0;5Z95E4
5;2;514123;4    ;VD ;2019/02/01 00:00:00.000;2019/02/01 00:00:00.000;64425;-4;6;2;1;0;0;;;;;54664.05;54664.05;0;50837.57;; 6;;VD;0;5Z95E4
5;2;122973;37   ;VD ;2016/11/23 00:00:00.000;2016/11/23 00:00:00.000;50184;-4;5;2;1;0;0;;;;;39193.3;39193.3;0;37625.57;; 5;;VD;0;5UFVE4
5;2;756333;33   ;VD ;2018/05/18 00:00:00.000;2018/05/18 00:00:00.000;50465;-4;5;2;1;0;0;;;;;54736.04;54736.04;0;50904.52;; 5;;VD;0;5UDNE4
1;1;415859;33   ;VD ;2015/08/27 00:00:00.000;2015/08/27 00:00:00.000;61808;-4;110006;1;1;0;0;;;;;48390.21;48390.21;0;45002.9;; 110006;;VD;0;5U4FE4
1;1;464628;33   ;VD ;2015/12/21 00:00:00.000;2015/12/21 00:00:00.000;63952;-4;110007;1;1;0;0;;;;;36956.82;36956.82;0;34369.85;; 110007;;VD;0;5U3NN4
5;2;173518;37   ;VD ;2017/06/05 00:00:00.000;2017/06/05 00:00:00.000;63952;-4;6;2;1;0;0;;;;;40043;40043;0;37240.02;; 6;;VD;0;5U5TK4
5;2;802132;33   ;VD ;2018/08/23 00:00:00.000;2018/08/23 00:00:00.000;70237;-4;72;2;1;0;0;;;;;53902.71;53902.71;0;50129.53;; 72;;VD;0;5UDNE4
5;1;445153;4    ;VD ;2016/12/19 00:00:00.000;2016/12/19 00:00:00.000;98424;-4;1000014;1;1;0;0;;;;;159590.51;159590.51;0;159590.51;; 1000014;;VD;0;S7BC3A
5;2;562945;33   ;VD ;2016/10/29 00:00:00.000;2016/10/29 00:00:00.000;1530;-4;6;2;1;0;0;;;;;42561.9;42561.9;0;41285.05;; 6;;VD;0;5U6TE4
5;2;562946;33   ;VD ;2016/10/29 00:00:00.000;2016/10/29 00:00:00.000;1530;-4;6;2;1;0;0;;;;;42561.9;42561.9;0;41285.05;; 6;;VD;0;5U6TE4
5;2;562384;33   ;VD ;2016/10/28 00:00:00.000;2016/10/28 00:00:00.000;1530;-4;6;2;1;0;0;;;;;42561.9;42561.9;0;41285.05;; 6;;VD;0;5U6TE4
1;1;36292;37   ;VD ;2015/05/15 00:00:00.000;2015/05/15 00:00:00.000;1702;-4;110034;1;1;0;0;;;;;54779.36;54779.36;0;52040.4;; 110034;;VD;0;5UBJE4
5;2;851143;33   ;VD ;2018/11/29 00:00:00.000;2018/11/29 00:00:00.000;1769;-4;72;2;1;0;0;;;;;53157.01;53157.01;0;49436.02;; 72;;VD;0;5U7TS2
1;1;43812;37   ;VD ;2015/06/08 00:00:00.000;2015/06/08 00:00:00.000;54312;-4;110006;1;1;0;0;;;;;40426.65;40426.65;0;38809.59;; 110006;;VD;0;5UATE4
1;1;44168;37   ;VD ;2015/06/09 00:00:00.000;2015/06/09 00:00:00.000;54312;-4;110006;1;1;0;0;;;;;39387.98;39387.98;0;37812.47;; 110006;;VD;0;5UATE4
5;3;509007;4    ;VD ;2018/12/13 00:00:00.000;2018/12/13 00:00:00.000;101171;-4;21;3;1;0;0;;;;;138252.08;138252.08;0;138252.08;; 21;;VD;0;S7BB3A
5;2;143549;48   ;VD ;2017/09/21 00:00:00.000;2017/09/21 00:00:00.000;50817;-4;6;2;1;0;0;;;;;58734.96;58734.96;0;58734.96;; 6;;VD;0;5Z56E4
5;2;816430;33   ;VD ;2018/09/25 00:00:00.000;2018/09/25 00:00:00.000;50819;-4;6;2;1;0;0;;;;;52219.21;52219.21;0;48563.87;; 6;;VD;0;5UGTE4
1;1;393770;04   ;VD ;2015/03/18 00:00:00.000;2015/03/18 00:00:00.000;901;-4;110006;1;1;0;0;;;;;93954.34;93954.34;0;87377.54;; 110006;;VD;0;2HBA44
1;1;372883;33   ;VD ;2015/04/30 00:00:00.000;2015/04/30 00:00:00.000;901;-4;110034;1;1;0;0;;;;;33932.38;33932.38;0;32405.43;; 110034;;VD;0;5U3PN4
5;1;258708;37   ;VD ;2018/03/28 00:00:00.000;2018/03/28 00:00:00.000;66190;-4;1000014;1;1;0;0;;;;;44152.03;44152.03;0;44152.03;; 1000014;;VD;0;5UFNE4
5;1;805438;33   ;VD ;2018/08/30 00:00:00.000;2018/08/30 00:00:00.000;66288;-4;4000020;1;1;0;0;;;;;35541.72;35541.72;0;35541.72;; 4000020;;VD;0;5UGTA4
5;3;836782;33   ;VD ;2018/10/31 00:00:00.000;2018/10/31 00:00:00.000;100168;-4;21;3;1;0;0;;;;;44991.04;44991.04;0;44991.04;; 21;;VD;0;5U7TA4
5;2;241736;37   ;VD ;2018/02/07 00:00:00.000;2018/02/07 00:00:00.000;52512;-4;5;2;1;0;0;;;;;40840.62;40840.62;0;40840.62;; 5;;VD;0;5UFNE4
5;2;154431;37   ;VD ;2017/03/31 00:00:00.000;2017/03/31 00:00:00.000;101413;-4;6;2;1;0;0;;;;;42215.68;42215.68;0;39260.6;; 6;;VD;0;5U5TE4
5;3;230234;37   ;VD ;2018/01/05 00:00:00.000;2018/01/05 00:00:00.000;101422;-4;1;3;1;0;0;;;;;53558.44;53558.44;0;53558.44;; 1;;VD;0;5UDNE4
1;1;474881;33   ;VD ;2016/01/28 00:00:00.000;2016/01/28 00:00:00.000;44704;-4;110007;1;1;0;0;;;;;41340.46;41340.46;0;37826.53;; 110007;;VD;0;5UATE4
5;2;673564;33   ;VD ;2017/10/19 00:00:00.000;2017/10/19 00:00:00.000;44709;-4;5;2;1;0;0;;;;;37186.37;37186.37;0;34583.33;; 5;;VD;0;5U5TK4
5;2;673565;33   ;VD ;2017/10/19 00:00:00.000;2017/10/19 00:00:00.000;44709;-4;5;2;1;0;0;;;;;37186.37;37186.37;0;34583.33;; 5;;VD;0;5U5TK4
5;2;642763;33   ;VD ;2017/07/31 00:00:00.000;2017/07/31 00:00:00.000;44741;-4;6;2;1;0;0;;;;;46563.21;46563.21;0;43303.79;; 6;;VD;0;5U6FE4
1;1;74740;37   ;VD ;2015/10/17 00:00:00.000;2015/10/17 00:00:00.000;44775;-4;110006;1;1;0;0;;;;;46126.53;46126.53;0;42897.68;; 110006;;VD;0;5UCTE4
5;3;323133;37   ;VD ;2018/09/24 00:00:00.000;2018/09/24 00:00:00.000;99493;-4;1;3;1;0;0;;;;;63631.96;63631.96;0;63631.96;; 1;;VD;0;BZ22U3
5;2;830358;33   ;VD ;2018/10/23 00:00:00.000;2018/10/23 00:00:00.000;50114;-4;6;2;1;0;0;;;;;39300.81;39300.81;0;36549.81;; 6;;VD;0;5U7TE4
5;2;830362;33   ;VD ;2018/10/23 00:00:00.000;2018/10/23 00:00:00.000;50114;-4;6;2;1;0;0;;;;;39300.81;39300.81;0;36549.81;; 6;;VD;0;5U7TE4
5;2;830361;33   ;VD ;2018/10/23 00:00:00.000;2018/10/23 00:00:00.000;50114;-4;6;2;1;0;0;;;;;39300.81;39300.81;0;36549.81;; 6;;VD;0;5U7TE4
5;2;830480;33   ;VD ;2018/10/23 00:00:00.000;2018/10/23 00:00:00.000;50114;-4;6;2;1;0;0;;;;;39300.81;39300.81;0;36549.81;; 6;;VD;0;5U7TE4
5;2;830363;33   ;VD ;2018/10/23 00:00:00.000;2018/10/23 00:00:00.000;50114;-4;6;2;1;0;0;;;;;39300.81;39300.81;0;36549.81;; 6;;VD;0;5U7TE4
5;2;830479;33   ;VD ;2018/10/23 00:00:00.000;2018/10/23 00:00:00.000;50114;-4;6;2;1;0;0;;;;;39300.81;39300.81;0;36549.76;; 6;;VD;0;5U7TE4
5;2;830360;33   ;VD ;2018/10/23 00:00:00.000;2018/10/23 00:00:00.000;50114;-4;6;2;1;0;0;;;;;39300.81;39300.81;0;36549.76;; 6;;VD;0;5U7TE4
5;2;830359;33   ;VD ;2018/10/23 00:00:00.000;2018/10/23 00:00:00.000;50114;-4;6;2;1;0;0;;;;;39300.81;39300.81;0;36549.76;; 6;;VD;0;5U7TE4
5;3;447990;4    ;VD ;2017/03/07 00:00:00.000;2017/03/07 00:00:00.000;1510;-4;1;3;1;0;0;;;;;62724.61;62724.61;0;62724.61;; 1;;VD;0;5Z95E4
5;3;146762;37   ;VD ;2017/03/10 00:00:00.000;2017/03/10 00:00:00.000;1510;-4;1;3;1;0;0;;;;;47859.24;47859.24;0;47859.24;; 1;;VD;0;5UETE4
5;3;186347;37   ;VD ;2017/07/21 00:00:00.000;2017/07/21 00:00:00.000;1510;-4;1;3;1;0;0;;;;;47530.3;47530.3;0;47530.3;; 1;;VD;0;5UDNE4
5;3;186334;37   ;VD ;2017/07/21 00:00:00.000;2017/07/21 00:00:00.000;1510;-4;1;3;1;0;0;;;;;47530.3;47530.3;0;47530.3;; 1;;VD;0;5UDNE4
5;1;562127;33   ;VD ;2016/10/26 00:00:00.000;2016/10/26 00:00:00.000;88224;-4;1000015;1;1;0;0;;;;;47042.11;47042.11;0;43749.17;; 1000015;;VD;0;5U6TE4
5;2;117532;48   ;VD ;2017/03/30 00:00:00.000;2017/03/30 00:00:00.000;101084;-4;6;2;1;0;0;;;;;40683.67;40683.67;0;37835.82;; 6;;VD;0;5Z56E4
1;1;24654;37   ;VD ;2015/04/10 00:00:00.000;2015/04/10 00:00:00.000;53711;-4;110034;1;1;0;0;;;;;54345.6;54345.6;0;50541.41;; 110034;;VD;0;5UBTE4
1;1;371908;33   ;VD ;2015/04/28 00:00:00.000;2015/04/28 00:00:00.000;53736;-4;110034;1;1;0;0;;;;;33754.31;33754.31;0;31511.51;; 110034;;VD;0;5U4FE4
5;2;859459;33   ;VD ;2018/12/17 00:00:00.000;2018/12/17 00:00:00.000;48952;-4;6;2;1;0;0;;;;;42840.48;42840.48;0;39841.65;; 6;;VD;0;5UGTS2
5;2;480306;4    ;VD ;2018/04/12 00:00:00.000;2018/04/12 00:00:00.000;48217;-4;5;2;1;0;0;;;;;135745.08;135745.08;0;126261.83;; 5;;VD;0;S7BB3A
5;2;473029;4    ;VD ;2018/01/12 00:00:00.000;2018/01/12 00:00:00.000;48230;-4;6;2;1;0;0;;;;;133441.58;133441.58;0;124101.17;; 6;;VD;0;S7BB3A
5;2;132702;37   ;VD ;2016/12/30 00:00:00.000;2016/12/30 00:00:00.000;3959;-4;5;2;1;0;0;;;;;34347.62;34347.62;0;33317.2;; 5;;VD;0;5U5DK4
5;2;132703;37   ;VD ;2016/12/30 00:00:00.000;2016/12/30 00:00:00.000;3959;-4;5;2;1;0;0;;;;;34347.62;34347.62;0;33317.2;; 5;;VD;0;5U5DK4
5;2;132704;37   ;VD ;2016/12/30 00:00:00.000;2016/12/30 00:00:00.000;3959;-4;5;2;1;0;0;;;;;34347.62;34347.62;0;33317.2;; 5;;VD;0;5U5DK4
5;2;132705;37   ;VD ;2016/12/30 00:00:00.000;2016/12/30 00:00:00.000;3959;-4;5;2;1;0;0;;;;;34347.62;34347.62;0;33317.2;; 5;;VD;0;5U5DK4
5;2;132706;37   ;VD ;2016/12/30 00:00:00.000;2016/12/30 00:00:00.000;3959;-4;5;2;1;0;0;;;;;34347.62;34347.62;0;33317.2;; 5;;VD;0;5U5DK4
5;2;136733;1    ;VD ;2017/01/25 00:00:00.000;2017/01/25 00:00:00.000;3959;-4;5;2;1;0;0;;;;;40409.53;40409.53;0;38793.15;; 5;;VD;0;5UFTE4
5;2;590498;33   ;VD ;2017/01/30 00:00:00.000;2017/01/30 00:00:00.000;3959;-4;5;2;1;0;0;;;;;35512.47;35512.47;0;34447.1;; 5;;VD;0;5U5DK4
5;2;591217;33   ;VD ;2017/01/31 00:00:00.000;2017/01/31 00:00:00.000;3959;-4;5;2;1;0;0;;;;;35512.47;35512.47;0;34447.1;; 5;;VD;0;5U5DK4
5;2;591218;33   ;VD ;2017/01/31 00:00:00.000;2017/01/31 00:00:00.000;3959;-4;5;2;1;0;0;;;;;35512.47;35512.47;0;34447.1;; 5;;VD;0;5U5DK4
5;2;591220;33   ;VD ;2017/01/31 00:00:00.000;2017/01/31 00:00:00.000;3959;-4;5;2;1;0;0;;;;;35512.47;35512.47;0;34447.1;; 5;;VD;0;5U5DK4
5;2;591221;33   ;VD ;2017/01/31 00:00:00.000;2017/01/31 00:00:00.000;3959;-4;5;2;1;0;0;;;;;35512.47;35512.47;0;34447.1;; 5;;VD;0;5U5DK4
5;2;138700;37   ;VD ;2017/01/31 00:00:00.000;2017/01/31 00:00:00.000;3959;-4;5;2;1;0;0;;;;;40409.53;40409.53;0;39197.25;; 5;;VD;0;5UFTE4
5;2;591307;33   ;VD ;2017/01/31 00:00:00.000;2017/01/31 00:00:00.000;3959;-4;5;2;1;0;0;;;;;35512.47;35512.47;0;34447.1;; 5;;VD;0;5U5DK4
5;2;590393;33   ;VD ;2017/01/30 00:00:00.000;2017/01/30 00:00:00.000;3959;-4;5;2;1;0;0;;;;;35512.47;35512.47;0;34447.1;; 5;;VD;0;5U5DK4
5;2;590394;33   ;VD ;2017/01/30 00:00:00.000;2017/01/30 00:00:00.000;3959;-4;5;2;1;0;0;;;;;35512.47;35512.47;0;34447.1;; 5;;VD;0;5U5DK4
5;2;591219;33   ;VD ;2017/01/31 00:00:00.000;2017/01/31 00:00:00.000;3959;-4;5;2;1;0;0;;;;;35512.47;35512.47;0;34447.1;; 5;;VD;0;5U5DK4
5;2;590395;33   ;VD ;2017/01/30 00:00:00.000;2017/01/30 00:00:00.000;3959;-4;5;2;1;0;0;;;;;35512.47;35512.47;0;34447.1;; 5;;VD;0;5U5DK4
5;2;590496;33   ;VD ;2017/01/30 00:00:00.000;2017/01/30 00:00:00.000;3959;-4;5;2;1;0;0;;;;;35512.47;35512.47;0;34447.1;; 5;;VD;0;5U5DK4
5;2;597532;33   ;VD ;2017/02/24 00:00:00.000;2017/02/24 00:00:00.000;3959;-4;5;2;1;0;0;;;;;34935.62;34935.62;0;33887.56;; 5;;VD;0;5U5DK4
5;2;597533;33   ;VD ;2017/02/24 00:00:00.000;2017/02/24 00:00:00.000;3959;-4;5;2;1;0;0;;;;;34935.62;34935.62;0;33887.56;; 5;;VD;0;5U5DK4
5;2;145207;37   ;VD ;2017/03/03 00:00:00.000;2017/03/03 00:00:00.000;3959;-4;5;2;1;0;0;;;;;42091.5;42091.5;0;40828.76;; 5;;VD;0;5UFTE4
5;2;597531;33   ;VD ;2017/02/24 00:00:00.000;2017/02/24 00:00:00.000;3959;-4;5;2;1;0;0;;;;;43136.91;43136.91;0;41411.44;; 5;;VD;0;5U6TE4
5;2;122350;37   ;VD ;2016/11/22 00:00:00.000;2016/11/22 00:00:00.000;45762;-4;6;2;1;0;0;;;;;41267.02;41267.02;0;38378.33;; 6;;VD;0;5UFVE4
5;2;637358;33   ;VD ;2017/07/13 00:00:00.000;2017/07/13 00:00:00.000;29380;-4;5;2;1;0;0;;;;;48857.13;48857.13;0;44003.14;; 5;;VD;0;5U6FE4
5;2;625862;33   ;VD ;2017/05/31 00:00:00.000;2017/05/31 00:00:00.000;51219;-4;6;2;1;0;0;;;;;35050.92;35050.92;0;33824.14;; 6;;VD;0;5U5TK4
5;2;648977;33   ;VD ;2017/08/18 00:00:00.000;2017/08/18 00:00:00.000;51219;-4;6;2;1;0;0;;;;;35896.67;35896.67;0;34550.72;; 6;;VD;0;5U5TK4
1;1;47374;37   ;VD ;2015/06/18 00:00:00.000;2015/06/18 00:00:00.000;51219;-4;110034;1;1;0;0;;;;;33952;33952;0;32593.92;; 110034;;VD;0;5U3PN4
1;1;87239;37   ;VD ;2016/01/29 00:00:00.000;2016/01/29 00:00:00.000;51219;-4;110007;1;1;0;0;;;;;36262.72;36262.72;0;34812.22;; 110007;;VD;0;5U3PN4
1;1;87241;37   ;VD ;2016/01/29 00:00:00.000;2016/01/29 00:00:00.000;51219;-4;110007;1;1;0;0;;;;;36262.72;36262.72;0;34812.22;; 110007;;VD;0;5U3PN4
5;2;592926;33   ;VD ;2017/02/08 00:00:00.000;2017/02/08 00:00:00.000;51219;-4;6;2;1;0;0;;;;;36599.22;36599.22;0;35501.25;; 6;;VD;0;5U5DK4
5;2;148731;37   ;VD ;2017/03/17 00:00:00.000;2017/03/17 00:00:00.000;51219;-4;6;2;1;0;0;;;;;35853.42;35853.42;0;35853.42;; 6;;VD;0;5U5DK4
5;2;150768;37   ;VD ;2017/03/23 00:00:00.000;2017/03/23 00:00:00.000;51219;-4;6;2;1;0;0;;;;;37728.81;37728.81;0;37728.81;; 6;;VD;0;5U5TE4
5;2;167351;37   ;VD ;2017/05/16 00:00:00.000;2017/05/16 00:00:00.000;51219;-4;6;2;1;0;0;;;;;35644.97;35644.97;0;34219.18;; 6;;VD;0;5U5DK4
5;2;167352;37   ;VD ;2017/05/16 00:00:00.000;2017/05/16 00:00:00.000;51219;-4;6;2;1;0;0;;;;;35644.97;35644.97;0;34219.18;; 6;;VD;0;5U5DK4
5;2;781823;33   ;VD ;2018/07/17 00:00:00.000;2018/07/17 00:00:00.000;51219;-4;6;2;1;0;0;;;;;38252.09;38252.09;0;35574.45;; 6;;VD;0;5U5TE4
5;2;781824;33   ;VD ;2018/07/17 00:00:00.000;2018/07/17 00:00:00.000;51219;-4;6;2;1;0;0;;;;;38252.09;38252.09;0;35607.45;; 6;;VD;0;5U5TE4
5;2;781825;33   ;VD ;2018/07/17 00:00:00.000;2018/07/17 00:00:00.000;51219;-4;6;2;1;0;0;;;;;38252.09;38252.09;0;35574.45;; 6;;VD;0;5U5TE4
5;2;780839;33   ;VD ;2018/07/16 00:00:00.000;2018/07/16 00:00:00.000;51219;-4;6;2;1;0;0;;;;;38171.73;38171.73;0;35501.81;; 6;;VD;0;5U7TA4
